company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,fleet_type,load_factor,turn_time_pressure,transfer_bag_ratio,special_requests_count,difficulty_score,difficulty_class
UA,1811,2025-08-06,MSP,2025-08-06 12:45:00+00:00,B737-MAX8,1.2108433734939759,21,0.6990291262135923,6.0,0.7600170445928619,Difficult
UA,534,2025-08-03,EWR,2025-08-03 17:55:00+00:00,A321-2NX,1.06,14,0.10309278350515463,2.0,0.595500325462354,Easy
UA,1830,2025-08-14,DSM,2025-08-14 13:12:00+00:00,A320-200,1.0866666666666667,12,0.8091603053435115,2.0,0.7141706403611363,Difficult
UA,791,2025-08-09,DEN,2025-08-09 07:10:00+00:00,A321-2NX,1.465,44,0.09022556390977443,2.0,0.6102419810821369,Medium
UA,1594,2025-08-15,ABQ,2025-08-15 09:20:00+00:00,A320-200,0.9,120,0.6538461538461539,1.0,0.6488154100334975,Medium
UA,2071,2025-08-10,SAN,2025-08-10 07:11:00+00:00,B737-MAX9,1.3016759776536313,405,0.06930693069306931,3.0,0.6297146510171239,Medium
UA,1612,2025-08-14,MEM,2025-08-14 20:00:00+00:00,B737-700,0.5952380952380952,138,0.7450980392156863,1.0,0.5950772368282279,Easy
UA,2658,2025-08-07,SMF,2025-08-07 16:00:00+00:00,A320-200,1.0666666666666667,58,0.6235294117647059,1.0,0.6545298673793285,Medium
UA,356,2025-08-09,ATL,2025-08-09 14:40:00+00:00,A319-100,0.8333333333333334,-5,0.5647058823529412,1.0,0.5841336309497979,Easy
G7,4389,2025-08-06,CID,2025-08-06 12:50:00+00:00,CRJ-550,1.22,21,0.8461538461538461,1.0,0.7212385732528575,Difficult
UA,1620,2025-08-10,SEA,2025-08-10 08:50:00+00:00,A321-2NX,1.14,10,0.5806451612903226,3.0,0.6854643898135546,Difficult
UA,1793,2025-08-01,MSP,2025-08-01 08:50:00+00:00,A319-100,1.1031746031746033,29,0.3584905660377358,1.0,0.6153756886812494,Medium
YX,3422,2025-08-08,DTW,2025-08-08 10:45:00+00:00,ERJ-175,1.131578947368421,48,0.5555555555555556,2.0,0.6244928633445317,Medium
OO,5376,2025-08-13,LEX,2025-08-13 14:30:00+00:00,ERJ-175,0.9868421052631579,43,0.7872340425531915,4.0,0.6447456781702127,Medium
UA,2414,2025-08-09,BNA,2025-08-09 10:43:00+00:00,B737-700,0.7857142857142857,824,0.4864864864864865,2.0,0.5535706452231643,Easy
UA,2628,2025-08-02,BNA,2025-08-02 21:30:00+00:00,B737-MAX8,0.8313253012048193,39,0.8952380952380953,0.0,0.5897576357920709,Easy
G7,4188,2025-08-02,GSO,2025-08-02 18:10:00+00:00,CRJ-550,1.26,31,0.5263157894736842,4.0,0.652477376835359,Medium
OO,5337,2025-08-03,ROA,2025-08-03 14:00:00+00:00,ERJ-175,1.1842105263157894,13,0.5873015873015873,2.0,0.6867168542154583,Difficult
OO,5984,2025-08-12,BIL,2025-08-12 09:20:00+00:00,ERJ-175,1.0394736842105263,41,0.717948717948718,0.0,0.6479381870469346,Medium
UA,1616,2025-08-12,GRR,2025-08-12 18:20:00+00:00,B737-900,0.8100558659217877,153,0.8787878787878788,6.0,0.688991093184247,Difficult
OO,5726,2025-08-09,TYS,2025-08-09 07:25:00+00:00,CRJ-550,1.24,-37,0.6666666666666666,4.0,0.6809953988955021,Difficult
OO,5020,2025-08-05,FOD,2025-08-05 12:30:00+00:00,CRJ-200,0.52,11,0.3333333333333333,0.0,0.49315300084530855,Easy
UA,1620,2025-08-01,SEA,2025-08-01 08:50:00+00:00,A321-2NX,1.165,615,0.3741496598639456,6.0,0.642119962716748,Medium
UA,2481,2025-08-13,SYR,2025-08-13 18:20:00+00:00,A320-200,1.2533333333333334,29,0.7169811320754716,2.0,0.6593459771418347,Medium
G7,4461,2025-08-08,ABE,2025-08-08 13:51:00+00:00,CRJ-550,1.14,82,0.4642857142857143,2.0,0.6081550490116152,Medium
UA,2385,2025-08-06,MSO,2025-08-06 08:50:00+00:00,B737-800,1.2048192771084338,90,0.45901639344262296,2.0,0.6663625766353304,Medium
UA,503,2025-08-11,DEN,2025-08-11 14:35:00+00:00,B757-300,1.047008547008547,9,0.2909090909090909,5.0,0.5821091834467759,Easy
UA,1301,2025-08-12,ICT,2025-08-12 20:00:00+00:00,B737-700,0.8174603174603174,22,0.9692307692307692,3.0,0.6776699304958229,Difficult
UA,714,2025-08-05,MDT,2025-08-05 18:14:00+00:00,A319-100,1.119047619047619,25,0.8769230769230769,1.0,0.6837949657180425,Difficult
UA,286,2025-08-10,CLE,2025-08-10 07:30:00+00:00,B737-800,0.8674698795180723,814,0.7714285714285715,1.0,0.6347645741249428,Medium
UA,1538,2025-08-12,SAV,2025-08-12 11:05:00+00:00,B737-700,1.1984126984126984,53,0.16216216216216217,0.0,0.5942184676229664,Easy
UA,349,2025-08-14,BTV,2025-08-14 18:35:00+00:00,B737-800,1.1325301204819278,1374,0.8152173913043478,2.0,0.6462404686979646,Medium
UA,399,2025-08-03,BOS,2025-08-03 11:05:00+00:00,B737-MAX8,1.1566265060240963,46,0.4939759036144578,1.0,0.6470941583155986,Medium
UA,909,2025-08-05,AMS,2025-08-05 18:15:00+00:00,B787-8,0.8600823045267489,-1,0.7171052631578947,4.0,0.6633763870221735,Medium
UA,1834,2025-08-03,TPA,2025-08-03 11:12:00+00:00,B737-800,1.1566265060240963,18,0.1724137931034483,3.0,0.6401382346164726,Medium
YX,3465,2025-08-13,GSP,2025-08-13 17:55:00+00:00,ERJ-175,0.9736842105263158,30,0.4909090909090909,1.0,0.5675831428755511,Easy
UA,729,2025-08-04,DFW,2025-08-04 07:00:00+00:00,A320-200,1.1,603,0.0,1.0,0.49404100375444493,Easy
OO,5108,2025-08-06,SLN,2025-08-06 16:45:00+00:00,CRJ-200,0.94,-44,0.7931034482758621,0.0,0.6564240834341406,Medium
YX,3571,2025-08-07,IND,2025-08-07 13:05:00+00:00,ERJ-175,0.9342105263157895,26,0.5476190476190477,2.0,0.6353716638706898,Medium
UA,1909,2025-08-01,TVC,2025-08-01 10:51:00+00:00,B737-900,1.2011173184357542,17,0.7184466019417476,2.0,0.7029911013878158,Difficult
OO,4739,2025-08-11,GRB,2025-08-11 15:35:00+00:00,CRJ-200,1.0,50,0.39215686274509803,0.0,0.5352963941167201,Easy
G7,4517,2025-08-03,SCE,2025-08-03 14:10:00+00:00,CRJ-550,0.98,116,0.6666666666666666,1.0,0.6434386773584971,Medium
UA,1421,2025-08-05,FLL,2025-08-05 07:00:00+00:00,A321-2NX,1.125,1012,0.1188118811881188,5.0,0.5447430980418414,Easy
OO,5444,2025-08-13,LIT,2025-08-13 08:45:00+00:00,CRJ-550,0.74,43,0.6,0.0,0.5360769938725716,Easy
G7,4461,2025-08-02,ABE,2025-08-02 13:51:00+00:00,CRJ-550,1.02,79,0.5833333333333334,1.0,0.5780978738542275,Easy
OO,5444,2025-08-12,LIT,2025-08-12 08:45:00+00:00,CRJ-550,0.82,11,0.25,0.0,0.5375267105210328,Easy
OO,5748,2025-08-01,YWG,2025-08-01 13:02:00+00:00,ERJ-175,1.0285714285714285,5,0.5526315789473685,3.0,0.6616472013409191,Medium
UA,1538,2025-08-15,SAV,2025-08-15 11:05:00+00:00,B737-700,1.1825396825396826,42,0.3939393939393939,1.0,0.6660768070083766,Medium
UA,1859,2025-08-13,SNA,2025-08-13 16:50:00+00:00,B737-700,1.0476190476190477,22,0.4339622641509434,2.0,0.5807281060233447,Easy
UA,1848,2025-08-15,ATL,2025-08-15 10:35:00+00:00,B737-700,1.126984126984127,29,0.20512820512820512,2.0,0.6465119727529323,Medium
UA,1205,2025-08-05,EWR,2025-08-05 11:46:00+00:00,B737-900,1.1508379888268156,11,0.14893617021276595,3.0,0.6094464007771251,Medium
UA,2430,2025-08-02,BNA,2025-08-02 14:10:00+00:00,B737-700,1.1666666666666667,21,0.5476190476190477,2.0,0.6151346317236925,Medium
OO,5472,2025-08-02,MDT,2025-08-02 07:15:00+00:00,CRJ-550,0.96,43,0.64,1.0,0.5827760507781582,Easy
OO,5376,2025-08-01,LEX,2025-08-01 14:30:00+00:00,ERJ-175,1.0571428571428572,-193,0.8472222222222222,3.0,0.7308876171660369,Difficult
G7,4613,2025-08-14,STL,2025-08-14 09:05:00+00:00,CRJ-550,1.0,39,0.8378378378378378,0.0,0.6728415996413442,Medium
UA,1215,2025-08-13,ANC,2025-08-13 09:25:00+00:00,B737-MAX8,1.108433734939759,819,0.6878306878306878,5.0,0.6103228641640066,Medium
UA,1448,2025-08-11,BUF,2025-08-11 14:10:00+00:00,B737-700,1.0952380952380953,18,0.47959183673469385,2.0,0.5885808782072455,Easy
OO,5852,2025-08-09,HSV,2025-08-09 10:46:00+00:00,ERJ-175,0.9078947368421053,36,0.625,1.0,0.6029631869107464,Medium
UA,467,2025-08-09,CMH,2025-08-09 14:21:00+00:00,A319-100,1.1587301587301588,27,0.9178082191780822,0.0,0.6758307990248239,Difficult
UA,2195,2025-08-07,BDL,2025-08-07 11:06:00+00:00,B737-800,0.9819277108433735,257,0.43283582089552236,0.0,0.5829321190691147,Easy
OO,5810,2025-08-15,PIA,2025-08-15 20:20:00+00:00,CRJ-200,1.02,71,0.723404255319149,1.0,0.6840542062256896,Difficult
OO,5763,2025-08-09,TUL,2025-08-09 12:45:00+00:00,ERJ-175,1.2285714285714286,1067,0.5833333333333334,4.0,0.6410451948945596,Medium
UA,1801,2025-08-09,DEN,2025-08-09 16:20:00+00:00,B757-300,1.2264957264957266,9,0.6756756756756757,6.0,0.6941405611685333,Difficult
UA,1403,2025-08-13,SLC,2025-08-13 19:40:00+00:00,A319-100,0.8968253968253969,22,0.525,1.0,0.5608299949254536,Easy
OO,5712,2025-08-04,GSP,2025-08-04 13:55:00+00:00,ERJ-175,1.0263157894736843,6,0.4186046511627907,1.0,0.6089536636253601,Medium
UA,1198,2025-08-06,CUN,2025-08-06 09:21:00+00:00,B737-900,1.3407821229050279,33,0.06542056074766354,2.0,0.637288637938003,Medium
UA,739,2025-08-01,BZN,2025-08-01 19:59:00+00:00,A319-100,1.246031746031746,26,0.726027397260274,1.0,0.6972623160221019,Difficult
UA,786,2025-08-04,BTV,2025-08-04 11:17:00+00:00,A320-200,1.1333333333333333,181,0.5346534653465347,2.0,0.638508045946135,Medium
UA,1069,2025-08-13,DCA,2025-08-13 19:40:00+00:00,A321-2NX,0.79,14,0.6595744680851063,0.0,0.5556226239526366,Easy
UA,3,2025-08-15,ZRH,2025-08-15 15:55:00+00:00,B767-300,1.251497005988024,1210,0.521505376344086,1.0,0.6304533956028451,Medium
OO,5470,2025-08-11,GEG,2025-08-11 08:40:00+00:00,ERJ-175,0.9868421052631579,9,0.3076923076923077,0.0,0.5235247021340335,Easy
UA,2488,2025-08-15,LGA,2025-08-15 12:00:00+00:00,B737-800,1.1265060240963856,16,0.07462686567164178,4.0,0.6639628796260555,Medium
UA,276,2025-08-02,IAD,2025-08-02 21:31:00+00:00,A321-2NX,0.995,10,0.8389830508474576,4.0,0.6652657163702445,Medium
OO,4645,2025-08-07,FWA,2025-08-07 11:05:00+00:00,CRJ-200,0.96,59,0.6909090909090909,2.0,0.6590034680020272,Medium
OO,5964,2025-08-15,CID,2025-08-15 17:57:00+00:00,ERJ-175,1.0394736842105263,38,0.6515151515151515,0.0,0.6605595689923505,Medium
UA,1403,2025-08-03,SLC,2025-08-03 19:40:00+00:00,A319-100,0.9444444444444444,111,0.3157894736842105,1.0,0.5857283926522939,Easy
UA,2254,2025-08-10,PDX,2025-08-10 09:10:00+00:00,A321-2NX,1.195,12,0.7131147540983607,5.0,0.7406898920154468,Difficult
UA,791,2025-08-04,DEN,2025-08-04 07:10:00+00:00,A321-2NX,1.11,429,0.11864406779661017,4.0,0.5700289085559285,Easy
OO,5624,2025-08-09,LEX,2025-08-09 17:50:00+00:00,ERJ-175,0.9605263157894737,8,0.75,1.0,0.6299514228773333,Medium
UA,378,2025-08-05,LAX,2025-08-05 13:55:00+00:00,B737-900,1.1564245810055866,421,0.2012987012987013,0.0,0.5406812747487436,Easy
UA,1811,2025-08-12,MSP,2025-08-12 12:45:00+00:00,B737-MAX8,1.072289156626506,21,0.6988636363636364,5.0,0.7079593456854928,Difficult
UA,2487,2025-08-04,PHL,2025-08-04 21:23:00+00:00,B737-800,0.9337349397590361,758,0.203125,1.0,0.4785818502857366,Easy
UA,1921,2025-08-09,PLS,2025-08-09 10:55:00+00:00,B737-900,1.089385474860335,7,0.3761467889908257,3.0,0.6072792308897061,Medium
YX,3569,2025-08-06,DTW,2025-08-06 13:00:00+00:00,ERJ-175,1.0526315789473684,21,0.6046511627906976,2.0,0.6673022644211953,Medium
UA,2370,2025-08-01,BOS,2025-08-01 14:28:00+00:00,B737-900,1.1508379888268156,26,0.37857142857142856,0.0,0.6132286167265635,Medium
UA,1297,2025-08-02,DFW,2025-08-02 08:45:00+00:00,A319-100,1.1349206349206349,14,0.21311475409836064,4.0,0.5888315799680218,Easy
OO,5125,2025-08-07,CMX,2025-08-07 11:38:00+00:00,CRJ-200,1.0,14,0.4791666666666667,5.0,0.6776400887206881,Difficult
UA,1304,2025-08-14,LAS,2025-08-14 11:29:00+00:00,B737-900,1.0614525139664805,12,0.3,2.0,0.6332779292011533,Medium
YX,3663,2025-08-03,BGR,2025-08-03 18:10:00+00:00,ERJ-175,0.881578947368421,46,0.8529411764705882,1.0,0.6598855983441096,Medium
UA,2497,2025-08-11,DTW,2025-08-11 19:35:00+00:00,A319-100,1.119047619047619,29,0.8970588235294118,0.0,0.6347019662051073,Medium
UA,1659,2025-08-02,CUN,2025-08-02 10:42:00+00:00,B737-900,1.4748603351955307,-6,0.13821138211382114,6.0,0.6568879037354424,Medium
UA,1693,2025-08-01,DCA,2025-08-01 13:55:00+00:00,A319-100,0.7619047619047619,51,0.28,0.0,0.5239186605533123,Easy
UA,660,2025-08-03,SAN,2025-08-03 09:05:00+00:00,A321-2NX,1.24,14,0.3230769230769231,6.0,0.7353645842919474,Difficult
UA,1815,2025-08-13,MSY,2025-08-13 10:50:00+00:00,A320-200,1.08,20,0.16326530612244897,1.0,0.5335295067886107,Easy
OO,5376,2025-08-11,LEX,2025-08-11 14:30:00+00:00,ERJ-175,1.0,43,0.8936170212765957,1.0,0.6210832540351591,Medium
OO,5624,2025-08-06,LEX,2025-08-06 17:50:00+00:00,ERJ-175,1.131578947368421,6,0.7592592592592593,1.0,0.6936711185831822,Difficult
G7,4390,2025-08-09,CHA,2025-08-09 14:09:00+00:00,CRJ-550,1.0,95,0.5625,2.0,0.6128882581069406,Medium
OO,6002,2025-08-03,AVL,2025-08-03 18:15:00+00:00,ERJ-175,0.9605263157894737,45,0.625,1.0,0.6375236918733327,Medium
G7,4184,2025-08-12,DAY,2025-08-12 08:50:00+00:00,CRJ-550,0.26,-219,1.0,1.0,0.5667564554195983,Easy
UA,312,2025-08-08,CHS,2025-08-08 18:15:00+00:00,A320-200,0.8066666666666666,287,0.6857142857142857,0.0,0.5286027874573884,Easy
OO,5362,2025-08-11,MKE,2025-08-11 21:40:00+00:00,CRJ-550,0.88,155,0.9642857142857143,5.0,0.6404556760560646,Medium
OO,5603,2025-08-01,FNT,2025-08-01 20:08:00+00:00,CRJ-200,1.3,57,0.65,4.0,0.7356162907997931,Difficult
UA,2008,2025-08-04,MCO,2025-08-04 11:02:00+00:00,B757-300,1.3376068376068375,-161,0.34838709677419355,4.0,0.7084967354273293,Difficult
UA,987,2025-08-02,CDG,2025-08-02 18:00:00+00:00,B787-10,1.1855345911949686,30,0.34684684684684686,4.0,0.6145053994139577,Medium
UA,1975,2025-08-10,ATL,2025-08-10 07:30:00+00:00,A320-200,0.9666666666666667,102,0.373134328358209,5.0,0.6524634815853875,Medium
UA,374,2025-08-14,MSP,2025-08-14 16:10:00+00:00,A320-200,1.0266666666666666,3410,0.5308641975308642,1.0,0.45513888255184964,Easy
UA,881,2025-08-15,HND,2025-08-15 12:50:00+00:00,B787-10,1.1603773584905661,1340,0.6732394366197183,5.0,0.7017518366494638,Difficult
UA,2290,2025-08-05,DFW,2025-08-05 12:45:00+00:00,B737-700,1.1984126984126984,25,0.5048543689320388,3.0,0.6692748508095782,Medium
YX,3568,2025-08-14,YYZ,2025-08-14 10:50:00+00:00,ERJ-175,0.9868421052631579,26,0.23529411764705882,2.0,0.6094089266540328,Medium
UA,1335,2025-08-15,BUF,2025-08-15 18:20:00+00:00,B737-900,0.6927374301675978,-181,0.8732394366197183,9.0,0.8065849898088806,Difficult
OO,5534,2025-08-06,OMA,2025-08-06 16:00:00+00:00,ERJ-175,1.0657894736842106,36,0.8405797101449275,1.0,0.6911394055975901,Difficult
UA,1347,2025-08-14,FLL,2025-08-14 16:20:00+00:00,B737-MAX9,1.0279329608938548,49,0.27380952380952384,2.0,0.6212489172159499,Medium
G7,4431,2025-08-15,MSN,2025-08-15 15:40:00+00:00,CRJ-550,1.0,43,0.35714285714285715,0.0,0.6088856369362645,Medium
OO,5729,2025-08-01,FNT,2025-08-01 11:05:00+00:00,CRJ-200,1.0,70,0.64,0.0,0.6201169554015938,Medium
OO,4712,2025-08-13,ELP,2025-08-13 19:50:00+00:00,ERJ-175,0.9210526315789473,21,0.6615384615384615,3.0,0.605698398050884,Medium
OO,4712,2025-08-15,ELP,2025-08-15 19:50:00+00:00,ERJ-175,0.7857142857142857,26,0.6857142857142857,4.0,0.6926329725167581,Difficult
UA,2691,2025-08-12,EWR,2025-08-12 08:47:00+00:00,B737-MAX9,1.0837988826815643,490,0.07547169811320754,1.0,0.5470151938975802,Easy
UA,2488,2025-08-01,LGA,2025-08-01 12:00:00+00:00,B737-800,1.2048192771084338,-34,0.09210526315789473,4.0,0.6433867408088869,Medium
OO,5269,2025-08-08,PIA,2025-08-08 13:55:00+00:00,CRJ-200,1.12,116,0.42105263157894735,0.0,0.5653819707550035,Easy
YX,3635,2025-08-01,MSN,2025-08-01 19:35:00+00:00,ERJ-170,0.9714285714285714,91,0.7586206896551724,2.0,0.6590943387460915,Medium
UA,468,2025-08-14,IAH,2025-08-14 06:00:00+00:00,B737-900,1.1284916201117319,305,0.15447154471544716,4.0,0.6354571799283821,Medium
OO,5534,2025-08-03,OMA,2025-08-03 16:00:00+00:00,ERJ-175,1.118421052631579,34,0.6888888888888889,2.0,0.6911764772026359,Difficult
G7,4574,2025-08-08,YOW,2025-08-08 10:56:00+00:00,CRJ-550,0.88,31,0.625,0.0,0.5626435481324447,Easy
OO,5695,2025-08-11,ABE,2025-08-11 18:35:00+00:00,ERJ-175,0.7857142857142857,51,0.4,0.0,0.4968515600582924,Easy
UA,1531,2025-08-01,DSM,2025-08-01 20:20:00+00:00,A319-100,1.1666666666666667,21,0.9655172413793104,3.0,0.7475580557296899,Difficult
UA,2394,2025-08-10,DEN,2025-08-10 18:35:00+00:00,B737-900,1.1955307262569832,14,0.3557692307692308,1.0,0.633815210071879,Medium
UA,291,2025-08-06,BDL,2025-08-06 18:15:00+00:00,A320-200,1.0266666666666666,462,0.5802469135802469,0.0,0.5919947817097515,Easy
UA,2232,2025-08-13,MSP,2025-08-13 07:24:00+00:00,B737-800,0.9759036144578314,4,0.5686274509803921,1.0,0.5819496491916425,Easy
OO,5499,2025-08-15,SBN,2025-08-15 19:35:00+00:00,CRJ-200,1.04,39,0.2857142857142857,0.0,0.6057281388739632,Medium
UA,1156,2025-08-11,MSY,2025-08-11 19:55:00+00:00,B737-MAX8,0.8674698795180723,9,0.5068493150684932,2.0,0.5513715869775032,Easy
G7,4482,2025-08-08,TUL,2025-08-08 15:35:00+00:00,CRJ-550,1.18,11,0.5531914893617021,0.0,0.6087090779489019,Medium
UA,2011,2025-08-13,YVR,2025-08-13 08:48:00+00:00,A320-200,1.0266666666666666,882,0.3904761904761905,1.0,0.5074332229711399,Easy
UA,987,2025-08-15,CDG,2025-08-15 18:00:00+00:00,B787-10,1.1069182389937107,210,0.33992094861660077,7.0,0.743522094374298,Difficult
G7,4585,2025-08-10,DAY,2025-08-10 10:55:00+00:00,CRJ-550,1.04,-54,0.696969696969697,3.0,0.6878278837098775,Difficult
G7,4458,2025-08-11,LIT,2025-08-11 12:45:00+00:00,CRJ-550,1.06,11,0.4666666666666667,1.0,0.5707077750475947,Easy
G7,4391,2025-08-14,SGF,2025-08-14 20:06:00+00:00,CRJ-550,1.08,42,0.8928571428571429,0.0,0.6952616816981237,Difficult
OO,4638,2025-08-07,COS,2025-08-07 19:40:00+00:00,ERJ-175,1.0394736842105263,16,0.58,2.0,0.6596095157481702,Medium
OO,5234,2025-08-12,MKE,2025-08-12 10:35:00+00:00,CRJ-550,0.92,18,0.4,0.0,0.5787101099446672,Easy
OO,5444,2025-08-01,LIT,2025-08-01 08:45:00+00:00,CRJ-550,1.2,26,0.5588235294117647,2.0,0.6779425129934716,Difficult
OO,5275,2025-08-11,DLH,2025-08-11 20:15:00+00:00,CRJ-550,0.96,56,1.0,1.0,0.6286053134442843,Medium
OO,4778,2025-08-06,FAR,2025-08-06 08:45:00+00:00,CRJ-200,1.1,39,0.3409090909090909,0.0,0.6095785555319969,Medium
OO,5946,2025-08-13,RAP,2025-08-13 20:05:00+00:00,ERJ-175,1.042857142857143,66,0.8947368421052632,1.0,0.6411232291530493,Medium
G7,4416,2025-08-03,STL,2025-08-03 18:05:00+00:00,CRJ-550,1.22,37,0.5121951219512195,5.0,0.7396970236997785,Difficult
OO,5021,2025-08-13,SUX,2025-08-13 20:50:00+00:00,CRJ-200,0.8,11,0.5,0.0,0.5320268278573668,Easy
OO,5099,2025-08-05,CIU,2025-08-05 12:40:00+00:00,CRJ-200,0.9,1064,0.41025641025641024,0.0,0.47657790927021704,Easy
OO,5810,2025-08-01,PIA,2025-08-01 20:20:00+00:00,CRJ-200,1.52,76,0.6666666666666666,1.0,0.7341062606060152,Difficult
UA,1975,2025-08-11,ATL,2025-08-11 07:30:00+00:00,A319-100,1.0,624,0.2765957446808511,1.0,0.481399663032514,Easy
UA,1658,2025-08-01,EWR,2025-08-01 06:00:00+00:00,B737-900,1.2122905027932962,323,0.23391812865497075,2.0,0.6018421474594355,Medium
UA,2038,2025-08-15,BUF,2025-08-15 07:15:00+00:00,A319-100,0.9841269841269841,-60,0.27419354838709675,2.0,0.6358423246161613,Medium
UA,2389,2025-08-06,RSW,2025-08-06 10:57:00+00:00,B737-900,1.217877094972067,17,0.24731182795698925,8.0,0.7189096645842786,Difficult
UA,695,2025-08-14,SJU,2025-08-14 18:03:00+00:00,B737-900,0.888268156424581,-3,0.4065934065934066,0.0,0.5905075446975424,Easy
OO,5555,2025-08-15,MKE,2025-08-15 18:10:00+00:00,ERJ-175,0.6842105263157895,-79,0.8888888888888888,2.0,0.6742130780619473,Difficult
UA,1363,2025-08-06,LAX,2025-08-06 12:54:00+00:00,A321-2NX,1.315,-50,0.13178294573643412,3.0,0.6629864236106978,Medium
UA,2184,2025-08-15,EGE,2025-08-15 16:00:00+00:00,B737-700,0.7142857142857143,22,0.6538461538461539,0.0,0.6022741043959441,Medium
UA,468,2025-08-09,IAH,2025-08-09 06:00:00+00:00,B737-900,1.1843575418994414,519,0.07692307692307693,6.0,0.5863358213881865,Easy
UA,1387,2025-08-02,SFO,2025-08-02 08:50:00+00:00,B777-2HD,1.3214285714285714,672,0.42160278745644597,8.0,0.6213733688037609,Medium
OO,5376,2025-08-15,LEX,2025-08-15 14:30:00+00:00,ERJ-175,0.8571428571428571,43,0.7058823529411765,0.0,0.6350322494274147,Medium
UA,2652,2025-08-12,RSW,2025-08-12 16:20:00+00:00,B737-800,0.7831325301204819,34,0.5797101449275363,3.0,0.6120548229247409,Medium
UA,378,2025-08-01,LAX,2025-08-01 13:55:00+00:00,A321-2NX,1.155,195,0.29508196721311475,5.0,0.6560382930958889,Medium
UA,1980,2025-08-11,LGA,2025-08-11 06:00:00+00:00,B737-800,0.9337349397590361,2304,0.1,1.0,0.30640234185315274,Easy
OO,5930,2025-08-02,FAR,2025-08-02 13:20:00+00:00,ERJ-175,1.0857142857142856,0,0.7346938775510204,2.0,0.6349076437641656,Medium
UA,1097,2025-08-08,DCA,2025-08-08 11:15:00+00:00,A319-100,1.1746031746031746,43,0.5384615384615384,1.0,0.616027978762602,Medium
UA,2182,2025-08-01,PHL,2025-08-01 11:20:00+00:00,A320-200,1.2533333333333334,-28,0.24210526315789474,2.0,0.6457011631572944,Medium
G7,4542,2025-08-07,LIT,2025-08-07 20:05:00+00:00,CRJ-550,1.06,56,0.7142857142857143,2.0,0.6804430781111565,Difficult
UA,695,2025-08-13,SJU,2025-08-13 18:03:00+00:00,B737-MAX9,1.1284916201117319,11,0.5741935483870968,7.0,0.6647246292704599,Medium
UA,310,2025-08-14,MCI,2025-08-14 15:53:00+00:00,A319-100,1.126984126984127,27,0.8455284552845529,0.0,0.6974311292980359,Difficult
UA,1306,2025-08-15,TPA,2025-08-15 07:30:00+00:00,B737-MAX9,1.4134078212290502,424,0.029850746268656716,2.0,0.6498893487932601,Medium
UA,721,2025-08-07,BOS,2025-08-07 09:15:00+00:00,B737-MAX9,1.2960893854748603,24,0.34210526315789475,2.0,0.6687887115838731,Medium
YX,3699,2025-08-09,PIT,2025-08-09 18:05:00+00:00,ERJ-175,1.25,96,0.8245614035087719,2.0,0.6881971507109594,Difficult
UA,2280,2025-08-04,MCO,2025-08-04 07:10:00+00:00,A321-2NX,1.35,44,0.1595744680851064,1.0,0.6225213797234596,Medium
UA,1100,2025-08-11,PDX,2025-08-11 07:10:00+00:00,A321-2NX,0.845,37,0.16049382716049382,2.0,0.49300075764798457,Easy
UA,2658,2025-08-05,SMF,2025-08-05 16:00:00+00:00,A320-200,1.1266666666666667,58,0.6993006993006993,9.0,0.769868806407268,Difficult
OO,5021,2025-08-02,SUX,2025-08-02 20:50:00+00:00,CRJ-200,0.88,-4,0.5957446808510638,4.0,0.613393146817645,Medium
UA,2201,2025-08-11,MCO,2025-08-11 14:01:00+00:00,B737-900,0.9497206703910615,11,0.38636363636363635,4.0,0.5683134832928379,Easy
UA,2251,2025-08-08,PIT,2025-08-08 10:35:00+00:00,A319-100,1.119047619047619,20,0.2542372881355932,2.0,0.5795999491467083,Easy
OO,4712,2025-08-12,ELP,2025-08-12 19:50:00+00:00,ERJ-175,0.4473684210526316,223,0.6888888888888889,0.0,0.5209550366452673,Easy
G7,4436,2025-08-15,SGF,2025-08-15 12:45:00+00:00,CRJ-550,1.1,11,0.7741935483870968,0.0,0.6916045015457363,Difficult
G7,4542,2025-08-01,LIT,2025-08-01 20:05:00+00:00,CRJ-550,0.9,41,0.9,3.0,0.686348618813676,Difficult
OO,5748,2025-08-02,YWG,2025-08-02 13:02:00+00:00,ERJ-175,1.0857142857142856,5,0.4666666666666667,3.0,0.607508381938532,Medium
UA,782,2025-08-09,PIT,2025-08-09 21:10:00+00:00,B737-900,0.776536312849162,109,0.7464788732394366,4.0,0.6227733078729144,Medium
YX,3604,2025-08-15,CMH,2025-08-15 19:35:00+00:00,ERJ-175,1.013157894736842,10,0.39655172413793105,1.0,0.6372925936875791,Medium
